Time(s),CH1(V),CH3(V)
-2.5e-06,-0.4957438,-0.4956099
-2.4995e-06,-0.4957438,-0.4956099
-2.499e-06,-0.4865633,-0.4956099
-2.4985e-06,-0.4865633,-0.4864319
-2.498e-06,-0.4865633,-0.4864319
-2.4975e-06,-0.4865633,-0.4864319
-2.497e-06,-0.4865633,-0.4864319
-2.4965e-06,-0.4865633,-0.4864319
-2.496e-06,-0.4865633,-0.4864319
-2.4955e-06,-0.4865633,-0.4864319
-2.495e-06,-0.4865633,-0.4864319
-2.4945e-06,-0.4865633,-0.4864319
-2.494e-06,-0.4865633,-0.4864319
-2.4935e-06,-0.4865633,-0.4864319
-2.493e-06,-0.4865633,-0.4864319
-2.4925e-06,-0.4865633,-0.4864319
-2.492e-06,-0.4865633,-0.4864319
-2.4915e-06,-0.4865633,-0.4864319
-2.491e-06,-0.4773829,-0.4864319
-2.4905e-06,-0.4773829,-0.4864319
-2.49e-06,-0.4773829,-0.4864319
-2.4895e-06,-0.4773829,-0.4864319
-2.489e-06,-0.4773829,-0.4864319
-2.4885e-06,-0.4773829,-0.4864319
-2.488e-06,-0.4773829,-0.4864319
-2.4875e-06,-0.4773829,-0.4864319
-2.487e-06,-0.4773829,-0.4864319
-2.4865e-06,-0.4773829,-0.4864319
-2.486e-06,-0.4773829,-0.4864319
-2.4855e-06,-0.4773829,-0.4864319
-2.485e-06,-0.4773829,-0.4864319
-2.4845e-06,-0.4773829,-0.4864319
-2.484e-06,-0.4773829,-0.4864319
-2.4835e-06,-0.4773829,-0.4864319
-2.483e-06,-0.4773829,-0.4864319
-2.4825e-06,-0.4773829,-0.4864319
-2.482e-06,-0.4773829,-0.4864319
-2.4815e-06,-0.4773829,-0.4772539
-2.481e-06,-0.4773829,-0.4772539
-2.4805e-06,-0.4773829,-0.4772539
-2.48e-06,-0.4773829,-0.4772539
-2.4795e-06,-0.4773829,-0.4772539
-2.479e-06,-0.4773829,-0.4772539
-2.4785e-06,-0.4773829,-0.4772539
-2.478e-06,-0.4773829,-0.4772539
-2.4775e-06,-0.4773829,-0.4772539
-2.477e-06,-0.4773829,-0.4772539
-2.4765e-06,-0.4773829,-0.4772539
-2.476e-06,-0.4773829,-0.4772539
-2.4755e-06,-0.4773829,-0.468076
-2.475e-06,-0.4773829,-0.468076
-2.4745e-06,-0.4773829,-0.468076
-2.474e-06,-0.4773829,-0.468076
-2.4735e-06,-0.4773829,-0.468076
-2.473e-06,-0.4773829,-0.468076
-2.4725e-06,-0.4773829,-0.468076
-2.472e-06,-0.4773829,-0.468076
-2.4715e-06,-0.4773829,-0.458898
-2.471e-06,-0.4773829,-0.458898
-2.4705e-06,-0.4682024,-0.458898
-2.47e-06,-0.4682024,-0.458898
-2.4695e-06,-0.4682024,-0.458898
-2.469e-06,-0.4682024,-0.458898
-2.4685e-06,-0.4682024,-0.458898
-2.468e-06,-0.4682024,-0.458898
-2.4675e-06,-0.4682024,-0.458898
-2.467e-06,-0.4682024,-0.458898
-2.4665e-06,-0.4682024,-0.468076
-2.466e-06,-0.4682024,-0.458898
-2.4655e-06,-0.4682024,-0.458898
-2.465e-06,-0.4682024,-0.458898
-2.4645e-06,-0.459022,-0.458898
-2.464e-06,-0.459022,-0.458898
-2.4635e-06,-0.459022,-0.458898
-2.463e-06,-0.459022,-0.458898
-2.4625e-06,-0.459022,-0.458898
-2.462e-06,-0.459022,-0.458898
-2.4615e-06,-0.459022,-0.458898
-2.461e-06,-0.459022,-0.458898
-2.4605e-06,-0.459022,-0.458898
-2.46e-06,-0.459022,-0.458898
-2.4595e-06,-0.459022,-0.468076
-2.459e-06,-0.459022,-0.458898
-2.4585e-06,-0.459022,-0.458898
-2.458e-06,-0.459022,-0.458898
-2.4575e-06,-0.459022,-0.458898
-2.457e-06,-0.459022,-0.458898
-2.4565e-06,-0.459022,-0.458898
-2.456e-06,-0.459022,-0.458898
-2.4555e-06,-0.459022,-0.458898
-2.455e-06,-0.459022,-0.4497201
-2.4545e-06,-0.459022,-0.4497201
-2.454e-06,-0.459022,-0.4497201
-2.4535e-06,-0.459022,-0.4497201
-2.453e-06,-0.459022,-0.4497201
-2.4525e-06,-0.459022,-0.4497201
-2.452e-06,-0.459022,-0.4497201
-2.4515e-06,-0.459022,-0.4497201
-2.451e-06,-0.459022,-0.4405421
-2.4505e-06,-0.459022,-0.4405421
-2.45e-06,-0.4498415,-0.4405421
-2.4495e-06,-0.459022,-0.4405421
-2.449e-06,-0.459022,-0.4405421
-2.4485e-06,-0.4498415,-0.4405421
-2.448e-06,-0.4498415,-0.4405421
-2.4475e-06,-0.4498415,-0.4405421
-2.447e-06,-0.4498415,-0.4313641
-2.4465e-06,-0.4498415,-0.4313641
-2.446e-06,-0.4498415,-0.4313641
-2.4455e-06,-0.4498415,-0.4313641
-2.445e-06,-0.4498415,-0.4313641
-2.4445e-06,-0.4498415,-0.4313641
-2.444e-06,-0.4406611,-0.4313641
