Time(s),CH1(V),CH3(V)
-4.9488E-06,-2.308550E-01,-3.241638E-01
-4.9485E-06,-2.308550E-01,-3.241638E-01
-4.9483E-06,-2.308550E-01,-3.241638E-01
-4.9480E-06,-2.308550E-01,-3.241638E-01
-4.9478E-06,-2.308550E-01,-3.241638E-01
-4.9475E-06,-2.308550E-01,-3.241638E-01
-4.9473E-06,-2.308550E-01,-3.241638E-01
-4.9470E-06,-2.308550E-01,-3.241638E-01
-4.9468E-06,-2.308550E-01,-3.704729E-01
-4.9465E-06,-2.308550E-01,-3.704729E-01
-4.9463E-06,-2.308550E-01,-3.704729E-01
-4.9460E-06,-2.308550E-01,-3.704729E-01
-4.9458E-06,-2.308550E-01,-3.704729E-01
-4.9455E-06,-2.308550E-01,-3.241638E-01
-4.9453E-06,-2.308550E-01,-3.704729E-01
-4.9450E-06,-2.770260E-01,-3.704729E-01
-4.9448E-06,-2.770260E-01,-3.704729E-01
-4.9445E-06,-2.770260E-01,-3.704729E-01
-4.9443E-06,-2.770260E-01,-3.704729E-01
-4.9440E-06,-2.770260E-01,-3.704729E-01
-4.9438E-06,-2.308550E-01,-3.241638E-01
-4.9435E-06,-2.308550E-01,-3.704729E-01
-4.9433E-06,-2.308550E-01,-3.704729E-01
-4.9430E-06,-2.308550E-01,-3.704729E-01
-4.9428E-06,-2.308550E-01,-3.704729E-01
-4.9425E-06,-2.308550E-01,-3.704729E-01
-4.9423E-06,-2.308550E-01,-3.704729E-01
-4.9420E-06,-2.308550E-01,-3.704729E-01
-4.9418E-06,-2.308550E-01,-3.704729E-01
-4.9415E-06,-2.308550E-01,-3.704729E-01
-4.9413E-06,-2.770260E-01,-3.704729E-01
-4.9410E-06,-2.770260E-01,-3.704729E-01
-4.9408E-06,-2.770260E-01,-3.704729E-01
-4.9405E-06,-2.770260E-01,-3.704729E-01
-4.9403E-06,-2.770260E-01,-3.704729E-01
-4.9400E-06,-2.770260E-01,-3.704729E-01
-4.9398E-06,-2.770260E-01,-3.704729E-01
-4.9395E-06,-2.308550E-01,-3.704729E-01
-4.9393E-06,-2.770260E-01,-3.704729E-01
-4.9390E-06,-2.770260E-01,-3.704729E-01
-4.9388E-06,-2.308550E-01,-3.704729E-01
-4.9385E-06,-2.770260E-01,-3.704729E-01
-4.9383E-06,-2.770260E-01,-3.704729E-01
-4.9380E-06,-2.770260E-01,-3.704729E-01
-4.9378E-06,-2.770260E-01,-3.704729E-01
-4.9375E-06,-2.308550E-01,-3.704729E-01
-4.9373E-06,-2.308550E-01,-3.704729E-01
-4.9370E-06,-2.308550E-01,-3.704729E-01
-4.9368E-06,-2.308550E-01,-3.704729E-01
-4.9365E-06,-2.308550E-01,-3.704729E-01
-4.9363E-06,-2.770260E-01,-3.704729E-01
